,src_id,slope_steepness_4px,abs_slope_steepness_4px
140,01137,-10.06,10.06
141,01144,-3.09,3.09
142,01145,1.03,1.03
143,01161,11.48,11.48
144,01166,10.75,10.75
145,01171,-24.66,24.66
146,01180,-8.19,8.19
147,01190,11.47,11.47
148,01198,-29.91,29.91
149,01204,7.06,7.06
150,01205,-17.46,17.46
151,01209,6.06,6.06
152,01215,16.03,16.03
153,01221,7.24,7.24
154,01223,-5.01,5.01
155,01226,-2.09,2.09
156,01238,11.33,11.33
157,01249,8.76,8.76
158,01255,23.97,23.97
159,01272,-0.99,0.99
160,01276,-10.22,10.22
161,01285,16.95,16.95
162,01302,-2.7,2.7
163,01319,9.46,9.46
164,01326,5.79,5.79
165,01336,-9.43,9.43
166,01345,-9.74,9.74
167,01346,1.23,1.23
168,01352,-5.85,5.85
169,01383,-2.2,2.2
170,01393,5.29,5.29
171,01395,-2.17,2.17
172,01415,2.43,2.43
173,01418,4.64,4.64
174,01431,-5.9,5.9
175,01435,6.14,6.14
176,01448,-5.36,5.36
177,01450,-1.6,1.6
178,01452,-9.43,9.43
179,01467,-14.59,14.59
180,01488,26.38,26.38
181,01502,-5.28,5.28
182,01504,1.59,1.59
183,01507,18.91,18.91
184,01517,11.18,11.18
185,01523,-11.2,11.2
186,01530,3.71,3.71
187,01534,-5.81,5.81
188,01543,5.07,5.07
189,16596,1.06,1.06
190,16611,-4.77,4.77
191,10268,5.26,5.26
192,16769,-7.83,7.83
193,18903,-2.0,2.0
194,18974,-1.4,1.4
195,19187,-3.04,3.04
196,19188,1.5,1.5
197,19192,-18.47,18.47
198,19203,-4.53,4.53
199,19204,2.07,2.07
200,19206,1.73,1.73
201,19211,8.78,8.78
202,19260,-2.75,2.75
203,17176,-8.21,8.21
204,61986,-1.27,1.27
205,62041,3.41,3.41
206,13343,-10.69,10.69
207,17309,-5.45,5.45
208,17344,9.31,9.31
209,30476,-2.55,2.55
210,14093,-19.07,19.07
211,30523,3.23,3.23
212,30529,7.37,7.37
213,30620,1.48,1.48
214,30690,5.91,5.91
215,30750,2.12,2.12
216,25726,-33.92,33.92
217,55827,-6.52,6.52
218,23417,2.74,2.74
219,56216,-21.58,21.58
220,23450,-8.59,8.59
221,56424,5.06,5.06
222,56486,3.09,3.09
223,24102,3.04,3.04
224,24103,2.37,2.37
225,16589,7.86,7.86
226,24125,11.56,11.56
227,56904,-2.95,2.95
228,56937,11.09,11.09
229,56939,-7.47,7.47
230,56958,7.8,7.8
231,56963,-0.27,0.27
232,56986,0.78,0.78
233,16031,-8.18,8.18
234,57063,6.61,6.61
235,57093,-3.76,3.76
236,57199,-1.55,1.55
237,00038,-15.27,15.27
238,08231,-10.29,10.29
239,00050,12.72,12.72
240,00060,26.33,26.33
241,00142,6.92,6.92
242,00176,5.95,5.95
243,00181,6.98,6.98
244,00208,-11.69,11.69
245,00214,7.03,7.03
246,00226,2.5,2.5
247,00249,-9.89,9.89
248,00262,-11.84,11.84
249,00264,-4.14,4.14
250,00279,4.91,4.91
251,00286,6.55,6.55
252,00300,9.72,9.72
253,00347,-7.69,7.69
254,00359,5.58,5.58
255,00407,0.76,0.76
256,00439,6.76,6.76
257,00454,-0.76,0.76
258,00509,23.15,23.15
259,00535,0.0,0.0
260,00539,-4.64,4.64
261,00606,1.74,1.74
262,00609,-2.49,2.49
263,00628,-6.93,6.93
264,00636,3.05,3.05
265,00638,-2.8,2.8
266,00688,4.23,4.23
267,00720,18.74,18.74
268,00730,4.68,4.68
269,25315,-2.7,2.7
270,00757,-2.22,2.22
271,00782,2.73,2.73
272,00808,13.66,13.66
273,00818,15.4,15.4
274,00825,-1.49,1.49
275,17210,8.21,8.21
276,00843,-5.36,5.36
277,00863,2.39,2.39
278,00877,54.44,54.44
279,00878,-8.02,8.02
280,00883,-0.99,0.99
281,09092,-5.88,5.88
282,00915,-9.99,9.99
283,00926,94.7,94.7
284,00949,-38.4,38.4
285,00954,6.62,6.62
286,00963,0.55,0.55
287,00980,-4.94,4.94
288,00996,-9.04,9.04
289,25618,-5.91,5.91
290,09280,-0.98,0.98
291,01105,10.24,10.24
292,01141,-1.21,1.21
293,01148,-35.71,35.71
294,01149,-12.13,12.13
295,01155,-12.53,12.53
296,01164,-36.78,36.78
297,01173,3.82,3.82
298,01185,-26.94,26.94
299,01191,-7.14,7.14
300,01214,4.73,4.73
301,01217,-9.95,9.95
302,01222,-3.13,3.13
303,01227,-7.02,7.02
304,01243,-5.77,5.77
305,01245,15.15,15.15
306,01291,-8.36,8.36
307,01324,-15.67,15.67
308,01362,12.07,12.07
309,01371,7.65,7.65
310,01382,-16.64,16.64
311,01412,4.38,4.38
312,01475,5.59,5.59
313,01489,-5.57,5.57
314,01491,-2.11,2.11
315,01494,-8.97,8.97
316,01501,-1.6,1.6
317,01508,2.66,2.66
318,01509,7.15,7.15
319,01551,-4.26,4.26
320,01563,-3.45,3.45
321,16612,11.92,11.92
322,24770,11.24,11.24
323,08605,13.64,13.64
324,02515,-6.56,6.56
325,18985,1.93,1.93
326,02710,-3.39,3.39
327,19193,-7.18,7.18
328,19259,9.16,9.16
329,03805,2.06,2.06
330,08898,20.53,20.53
331,17182,13.32,13.32
332,61875,4.31,4.31
333,17183,5.6,5.6
334,61908,-18.76,18.76
335,62004,-11.14,11.14
336,62015,-2.95,2.95
337,62031,5.22,5.22
338,62033,22.92,22.92
339,62037,-5.58,5.58
340,62039,8.32,8.32
341,62057,-2.25,2.25
342,62076,-11.34,11.34
343,04934,1.27,1.27
344,13298,9.69,9.69
345,17310,12.71,12.71
346,30084,8.79,8.79
347,30448,-9.76,9.76
348,14444,23.93,23.93
349,55890,-15.36,15.36
350,55896,-14.97,14.97
351,56130,-13.93,13.93
352,09529,15.29,15.29
353,23510,-15.29,15.29
354,15365,-5.85,5.85
355,15381,11.96,11.96
356,07228,-4.4,4.4
357,56423,20.55,20.55
358,56463,-7.15,7.15
359,07621,5.92,5.92
360,24218,-3.0,3.0
361,24219,-1.28,1.28
362,57118,-13.46,13.46
363,57233,6.7,6.7
364,57267,26.21,26.21
